film_id,film_name,duration,category,language,year,rating
396203,Broadcast News,131,comedy-drama,English,1987,R
22452158,Pete's Christmas,120,comedy-drama,English,2013,PG
233414,Broadway Danny Rose,86,comedy,English,1984,PG
236351,Broadway Hostess,69,drama,English,1935,NR
25186,The Broadway Melody,110,musical,English,1929,NR
72391,Broadway Melody of 1936,110,musical,English,1935,NR
5188083,Brokeback Mountain,134,drama,English,2005,R
7226,Broken Arrow,108,mystery & suspense,English,1996,R
326880,Broken Lance,96,western,English,1954,NR
1202733,Broken Rainbow,70,documentary,English,1985,NR
21396423,Computer Chess,92,comedy,English,2013,NR
1201051,Brooklyn Bridge,60,documentary,English,1981,NR
20333625,Brooklyn Castle,102,documentary,English,2012,PG
3660680,Men With Brooms,104,comedy,English,2002,R
8490835,You Must Remember This: The Warner Bros. Story,120,documentary,English,2008,NR
4002382,Brother Bear,85,action/adventure,English,2003,G
1205536,"Brother Sun, Sister Moon",129,drama,English,1973,PG
73733,The Brothers Karamazov,149,drama,English,1958,NR
73733,The Brothers Karamazov,149,drama,English,1958,NR
1201059,Brubaker,132,drama,English,1980,R
1201721,The Buccaneer,121,action/adventure,English,1958,NR
1201721,The Buccaneer,121,action/adventure,English,1958,NR
1201065,Buck Privates,82,comedy,English,1941,NR
73837,The Buddy Holly Story,113,biography,English,1978,PG
2215226,Buena Vista Social Club,101,documentary,English,1999,G
545744,A Bug's Life,96,comedy,English,1998,G
256845,Bugsy,135,crime drama,English,1991,R
17225,Bugsy Malone,93,musical,English,1976,G
4889442,Elvis Has Left the Building,90,comedy,English,2004,PG-13
19476,Dr. Strangelove Or: How I Learned to Stop Worrying,95,comedy,English,1964,PG
17730,Bull Durham,108,comedy-drama,English,1988,R
1201071,Bulldog Drummond,90,drama,English,1929,NR
1236549,Bullets Over Broadway,99,comedy,English,1994,R
11114125,The Bullfighter and the Lady,124,drama,English,1951,NR
20232431,Bullhead,124,crime drama,English,2011,R
1205559,Bullitt,113,crime drama,English,1968,PG
502379,Bulworth,109,comedy-drama,English,1998,R
8147222,The House Bunny,97,comedy,English,2008,PG-13
9504788,Burma VJ: Reporting From a Closed Country,85,documentary,English,2008,NR
21396421,Escape From Tomorrow,104,horror,English,2013,NR
1239233,Burnt by the Sun,146,drama,English,1994,R
77542,Bus Stop,96,drama,English,1956,NR
1202764,Buster,120,drama,English,1988,R
18757584,Busy Little Bears,0,documentary,English,1939,NR
1199701,Butch and Sundance: The Early Days,112,western,English,1979,PG
13979,Butch Cassidy and the Sundance Kid,112,western,English,1969,PG
204080,Butterfield 8,109,drama,English,1960,NR
24777,Butterflies are Free,109,comedy-drama,English,1972,PG
21225567,Buzkashi Boys,28,drama,English,2012,NR
18730067,By Courier,0,comedy,English,2000,NR
1200102,Bye Bye Birdie,112,musical,English,1963,G
53680,Cabaret,128,musical,English,1972,PG
1199707,Cabin in the Sky,98,musical,English,1943,NR
1200194,Cactus Flower,104,comedy,English,1969,PG
1199800,The Caddy,95,comedy,English,1953,NR
1215894,The Solid Gold Cadillac,99,comedy,English,1956,NR
18757377,Cadillac Dreams,0,other,English,1988,NR
422325,Caesar and Cleopatra,138,comedy-drama,English,1945,NR
8904831,The Curious Case of Benjamin Button,167,drama,English,2008,PG-13
308778,Caged,96,drama,English,1950,NR
99897,Cain and Mabel,90,musical,English,1936,NR
175648,The Caine Mutiny,123,drama,English,1954,NR
319612,Calamity Jane,105,musical,English,1953,NR
1219061,Santa Fe Stampede,58,western,English,1938,NR
18727735,The Calico Dragon,0,,English,1935,NR
1202358,The California Reich,58,documentary,English,1975,PG
1201314,California Suite,103,comedy-drama,English,1978,PG
1204202,Call Me Madam,114,musical,English,1953,NR
289421,Camelot,179,musical,English,1967,G
21820899,The Trials of Muhammad Ali,94,documentary,English,2013,NR
20244643,Camila,107,drama,English,1984,NR
331398,Camille,108,drama,English,1937,NR
1226358,Camille Claudel,149,drama,English,1988,R
20333591,Big Star: Nothing Can Hurt Me,100,documentary,English,2012,PG-13
18720552,Canary Row,0,other,English,1950,NR
55106,The Candidate,109,drama,English,1972,PG
8147279,Baghead,84,drama,English,2008,R
200808,Can't Help Singing,89,musical,English,1944,NR
18693360,Chaucer: The Road to Canterbury,120,documentary,English,2009,NR
1202379,Canyon Passage,91,action/adventure,English,1946,NR
322757,Cape Fear,105,mystery & suspense,English,1962,NR
5327923,Capote,116,drama,English,2005,R
55856,Captain Blood,99,action/adventure,English,1935,NR
20100801,Captain Phillips,133,drama,English,2013,PG-13
1202383,Captain Caution,84,action/adventure,English,1940,NR
1200587,Captain Eddie,107,biography,English,1945,NR
326378,Captain From Castile,140,action/adventure,English,1947,NR
1204234,Captain Fury,91,action/adventure,English,1939,NR
14458,Captain Kidd,89,action/adventure,English,1945,NR
27431,"Captain Newman, M.D.",126,comedy-drama,English,1964,NR
20100801,Captain Phillips,133,drama,English,2013,PG-13
70729,Captains Courageous,112,action/adventure,English,1937,NR
352672,Captains of the Clouds,113,drama,English,1942,NR
56253,The Captain's Paradise,93,comedy,English,1953,NR
4106581,Capturing the Friedmans,107,documentary,English,2003,NR
1204717,Caravan,102,comedy,English,1934,NR
1213457,Rolling Caravans,55,western,English,1938,NR
1201354,The Cardinal,175,drama,English,1963,NR
56492,Career,105,drama,English,1959,NR
56521,Carefree,83,musical,English,1938,NR
251177,The Caretakers,97,drama,English,1963,NR
6352713,Carmen,59,drama,English,1915,NR
403943,Carmen Jones,105,musical,English,1954,NR
41977,Carnal Knowledge,96,drama,English,1971,R
20497669,Carrie,100,horror,English,2013,R
20497669,Carrie,100,horror,English,2013,R
10126041,Disney Matinee Club: Cars,116,comedy,English,2006,G
168272,Casablanca,102,drama,English,1942,NR
18738341,Casals Conducts: 1964,0,other,English,1964,NR
1202416,Casanova Brown,93,comedy,English,1944,NR
1200722,Casanova '70,113,comedy,English,1965,NR
1200723,Casbah,94,drama,English,1948,NR
18739683,The Case of Sergeant Grischa,73,drama,English,1930,NR
6840796,Cashback,100,comedy-drama,English,2006,R
6461238,Casino Royale,144,action/adventure,English,2006,PG-13
6461238,Casino Royale,144,action/adventure,English,2006,PG-13
3140747,Cast Away,143,drama,English,2000,PG-13
1200739,Cat Ballou,120,comedy,English,1965,NR
18792694,The Cat Came Back,0,,English,1936,NR
19536824,Glee Live! In Concert!,84,musical,English,2011,PG
18499274,Une Vie de Chat,70,mystery & suspense,English,2010,PG
16447,Cat on a Hot Tin Roof,108,drama,English,1958,NR
3826767,Catch Me If You Can,141,drama,English,2002,PG-13
18772080,Yankee Stadium: Baseball's Cathedral,150,other,English,2008,NR
1230765,Cat's Play,115,drama,English,1974,NR
149963,Cavalcade,110,drama,English,1933,NR
18720223,Cavalcade of the Dance With Veloz and Yolanda,0,other,English,1943,NR
2841381,The Cell,107,mystery & suspense,English,2000,R
1200755,Centennial Summer,104,musical,English,1946,NR
1468387,Central Station,115,drama,English,1998,R
32000,A Certain Smile,105,drama,English,1958,NR
18748572,Chagall,23,documentary,English,1963,NR
20347902,A Chairy Tale,10,comedy,English,1957,NR
41949,The Chalk Garden,106,drama,English,1964,NR
19314368,"Beats, Rhymes & Life: Travels/A Tribe Called Quest",95,documentary,English,2011,R
232452,The Champ,85,drama,English,1931,NR
232452,The Champ,85,drama,English,1931,NR
1233224,Champagne for Two,90,drama,English,1987,NR
374163,Champion,99,drama,English,1949,NR
374163,Champion,99,drama,English,1949,NR
1204788,A Chance to Live,120,crime drama,English,1978,NR
9327,Chances Are,108,comedy,English,1989,PG
18790746,Chang: A Drama of the Wilderness,70,documentary,English,1927,NR
8811849,Changeling,142,drama,English,2008,R
23451852,The Gabby Douglas Story,120,drama,English,2014,NR
1227538,Chaplin,144,drama,English,1992,PG-13
21309712,Insidious Chapter 2,106,horror,English,2013,PG-13
1239399,Character,119,drama,English,1997,R
58681,Charade,113,mystery & suspense,English,1963,NR
58681,Charade,113,mystery & suspense,English,1963,NR
58684,The Charge of the Light Brigade,116,drama,English,1936,NR
58689,Chariots of Fire,118,drama,English,1981,PG
1200777,Chariots of the Gods?,98,documentary,English,1973,NR
5016845,Charlie and the Chocolate Factory,118,fantasy,English,2005,PG
7457619,Charlie Wilson's War,101,drama,English,2007,R
47143,Charly,103,drama,English,1968,PG
18725529,Chase of Death,0,other,English,1949,NR
20131636,Chasing Ice,74,documentary,English,2011,PG-13
288919,Cheers for Miss Bishop,91,drama,English,1941,NR
1238771,A Chef in Love,100,drama,English,1997,PG-13
21298927,The Heat,117,comedy,English,2013,R
7739,Cheyenne Autumn,159,western,English,1964,NR
3889837,Chicago,113,musical,English,2002,PG-13
3857633,The Hot Chick,105,comedy,English,2002,PG-13
1204930,It Came From Outer Space,80,sci-fi,English,1953,G
18756231,Chicks in White Satin,20,documentary,English,1993,NR
18062586,Chico & Rita,96,musical,English,2010,NR
18712588,Childeater,0,other,English,1989,NR
20314734,Electrick Children,96,drama,English,2012,R
44410,Children of a Lesser God,119,drama,English,1986,R
18700416,Children of Darkness,0,documentary,English,1983,NR
1227629,Children of Fate,85,documentary,English,1993,NR
2390553,Children of Heaven,89,comedy,English,1997,PG
20314734,Electrick Children,96,drama,English,2012,R
22081697,The Last Days on Mars,91,sci-fi,English,2013,R
6346975,Children of Men,109,sci-fi,English,2006,R
20314734,Electrick Children,96,drama,English,2012,R
1201985,Children of Paradise,190,drama,English,1945,NR
18698121,Children of Soong Ching Ling,0,documentary,English,1984,NR
1222771,The Children of Theatre Street,92,documentary,English,1977,G
3509262,Children Underground,108,documentary,English,2001,NR
20553028,Loving Without Reason,114,drama,English,2012,NR
1203632,The Children's Hour,107,music,English,1962,NR
20314734,Electrick Children,96,drama,English,2012,R
18782761,Chile: Hasta Cuando?,57,documentary,English,1986,NR
18778821,Chimps: So Like Us,29,documentary,English,1990,NR
1200669,The China Syndrome,123,mystery & suspense,English,1979,PG
8904822,Harry Potter and the Half-Blood Prince,153,fantasy,English,2009,PG-13
24679,Chinatown,130,mystery & suspense,English,1974,R
23575766,Untitled Chip 'n' Dale Movie,0,comedy,English,2016,NR
49338,Chitty Chitty Bang Bang,145,musical,English,1968,G
1226360,Chocolat,105,drama,English,1988,PG-13
25201,The Chocolate Soldier,102,musical,English,1941,NR
18691501,Chopin's Musical Moments,8,comedy,English,1946,NR
4486462,The Chorus,96,drama,English,2004,PG-13
59876,A Chorus Line,113,musical,English,1985,PG-13
18691088,Christ Among the Primitives,0,,English,1953,NR
2160386,A Christmas Carol,120,drama,English,1999,NR
18784607,Christmas Cracker,9,fantasy,English,1963,NR
1202960,Christmas Holiday,98,drama,English,1944,NR
1234379,Coming Out Under Fire,56,documentary,English,1994,NR
18737054,Christopher Crumpet,6,other,English,1953,NR
18717419,Christo's Valley Curtain,28,documentary,English,1974,NR
5188175,"Chronicles of Narnia: The Lion, Witch and Wardrobe",143,fantasy,English,2005,PG
18831566,Journey 2: The Mysterious Island,94,action/adventure,English,2012,PG
2482049,The Cider House Rules,125,drama,English,1999,PG-13
52255,Cimarron,130,western,English,1931,NR
52255,Cimarron,130,western,English,1931,NR
855,Cinderella,74,musical,English,1949,NR
18692153,Cinderella Horse,0,other,English,1948,NR
61642,Cinderella Liberty,117,comedy-drama,English,1973,R
4827311,Cinderella Man,144,drama,English,2005,PG-13
1221375,Cinema Paradiso,123,drama,English,1989,PG
1202613,The Circus,72,comedy,English,1928,G
32047,The Citadel,112,drama,English,1938,NR
27503,Citizen Kane,119,drama,English,1941,NR
18905349,Margin Call,106,drama,English,2011,R
18772902,A City Decides,27,,English,1956,NR
4054587,City of God,130,crime drama,English,2002,R
502446,City Slickers II: The Legend of Curly's Gold,116,comedy,English,1994,PG-13
21388830,Sound City,106,documentary,English,2013,NR
18778163,City Out of Wilderness: Washington,28,documentary,English,1976,NR
62246,City Slickers,115,comedy,English,1991,PG-13
1306745,A Civil Action,115,drama,English,1998,PG-13
62328,The Clan of the Cave Bear,98,drama,English,1986,R
16317230,X-Men: First Class,131,action/adventure,English,2011,PG-13
1202625,Claudelle Inglish,99,drama,English,1961,NR
14157,Claudine,92,comedy-drama,English,1974,PG
15338325,Origin of the Species,90,drama,English,1998,R
129928,Clear and Present Danger,141,mystery & suspense,English,1994,PG-13
17982919,Cleopatra,100,drama,English,1934,NR
17982919,Cleopatra,100,drama,English,1934,NR
5766328,Click,107,comedy,English,2006,PG-13
132483,The Client,121,mystery & suspense,English,1994,PG-13
21396386,After Tiller,85,documentary,English,2013,PG-13
234745,Cliffhanger,113,action/adventure,English,1993,R
1201609,The Climax,86,drama,English,1944,NR
1201610,Climb an Angry Mountain,120,drama,English,1972,NR
2320449,The Clinging Vine,71,comedy,English,1926,NR
18768990,Clockmaker,26,other,English,1973,NR
19447,A Clockwork Orange,131,drama,English,1971,R
1221260,Close Encounters of the Third Kind,132,sci-fi,English,1980,PG
15469167,Wallace and Gromit in A Close Shave,30,comedy,English,1995,NR
1228797,Close to Eden,106,comedy,English,1991,PG
19570114,Extremely Loud & Incredibly Close,129,drama,English,2011,PG-13
1202634,Closely Watched Trains,89,comedy-drama,English,1966,NR
4391535,Closer,104,drama,English,2004,R
1144,Coal Miner's Daughter,125,drama,English,1980,PG
11100901,Coco Before Chanel,110,drama,English,2009,PG-13
255552,Cocoon,117,sci-fi,English,1985,PG-13
19641199,The Grey,117,action/adventure,English,2012,R
4075605,Cold Mountain,155,drama,English,2003,R
4253909,Collateral,120,action/adventure,English,2004,R
11709597,The Collector,89,horror,English,2009,R
21743062,The Wolf of Wall Street,179,biography,English,2013,R
18775391,College Queen,0,musical,English,1946,NR
1209138,Colonel Redl,144,drama,English,1985,R
72813,The Color of Money,119,drama,English,1986,R
265339,The Color Purple,152,drama,English,1985,PG-13
1240074,Colors Straight Up,90,documentary,English,1997,NR
18713292,Colours of My Father: a Portrait of Sam Borenstein,29,,English,1992,NR
21624167,Europa Report,90,sci-fi,English,2013,PG-13
1203028,Come and Get It,99,drama,English,1936,NR
250254,"Come Back, Little Sheba",95,drama,English,1952,NR
70563,Come Blow Your Horn,112,comedy,English,1963,NR
1203030,Come Fill the Cup,112,drama,English,1951,NR
1201842,Come to the Stable,94,comedy-drama,English,1949,NR
72990,Comes a Horseman,118,western,English,1978,PG
306919,Coming Home,126,drama,English,1978,R
1209157,Coming to America,116,comedy,English,1988,R
1203040,Commandos Strike at Dawn,100,drama,English,1942,NR
38039,The Commitments,120,drama,English,1991,R
21396421,Escape From Tomorrow,104,horror,English,2013,NR
503478,The Competition,129,drama,English,1980,PG
1231778,Complaints of a Dutiful Daughter,44,documentary,English,1994,NR
316500,Comrade X,90,comedy,English,1940,NR
126535,Con Air,115,action/adventure,English,1997,R
19536824,Glee Live! In Concert!,84,musical,English,2011,PG
19536824,Glee Live! In Concert!,84,musical,English,2011,PG
1203048,Condemned,93,drama,English,1929,NR
374260,Coney Island,93,musical,English,1943,NR
21701828,Beverly Lewis' The Confession,120,drama,English,2013,NR
3949139,Confidence,104,crime drama,English,2003,R
1203055,The Conformist,117,drama,English,1970,R
21691280,12 O'Clock Boys,72,documentary,English,2013,NR
324751,Conquest,112,drama,English,1937,NR
12543847,The Wildest Dream,90,documentary,English,2010,PG
18789551,Conquest of Light,0,other,English,1975,NR
1204883,Guilty Conscience,94,drama,English,1985,NR
5166343,The Constant Gardener,123,drama,English,2005,R
1201869,The Constant Nymph,106,drama,English,1943,NR
103832,Contact,150,sci-fi,English,1997,PG
103832,Contact,150,sci-fi,English,1997,PG
1203064,The Contender,74,drama,English,1980,NR
35173,The Conversation,117,drama,English,1974,PG
511414,Cool Hand Luke,126,drama,English,1967,PG
